date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/23/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"11,275","$20,594,689.50",1.04%
09/23/2026,ARKW,NETFLIX INC,NFLX,64110L106,"270,883","$19,546,917.28",0.99%
09/23/2026,ARKW,SNOWFLAKE INC,SNOW,833445109,"55,719","$18,754,458.21",0.95%
09/23/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"95,472","$18,350,673.12",0.92%
09/23/2026,ARKW,FIGMA INC-CL A,FIG,316841105,"811,507","$17,690,852.60",0.89%
09/23/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"94,513","$15,293,148.53",0.77%
09/23/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,459,924","$14,956,337.92",0.75%
09/23/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"635,771","$13,859,807.80",0.70%
09/23/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"812,175","$8,763,368.25",0.44%
09/23/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"508,226","$4,909,463.16",0.25%
09/23/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,505,694","$2,505,694.17",0.13%
09/23/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"139,569","$256,807.14",0.01%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
