Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-04,BLOK,3350 JP,Metaplanet Inc,10308509.0,1.6
2026-09-04,BLOK,8473 JP,SBI Holdings Inc,1526727.0,2.78
2026-09-04,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,1727725.0,0.15
2026-09-04,BLOK,AMD,Advanced Micro Devices Inc,67218.0,2.66
2026-09-04,BLOK,APLD,Applied Digital Corp,1006490.0,2.27
2026-09-04,BLOK,ARKB,ARK 21Shares Bitcoin ETF,811841.0,1.91
2026-09-04,BLOK,AVGO,Broadcom Inc,57720.0,1.79
2026-09-04,BLOK,BBBYW,NEIGHBORHOOD INTELLIGENCE INC WT EXP 072331,477928.0,0.03
2026-09-04,BLOK,BKKT,Bakkt Inc,899154.0,0.65
2026-09-04,BLOK,BLK,Blackrock Inc,23924.0,2.34
2026-09-04,BLOK,BR,Broadridge Financial Solutions Inc,78985.0,1.23
2026-09-04,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,606610.0,1.91
2026-09-04,BLOK,BTGO,Bitgo Holdings Inc,1896905.0,1.24
2026-09-04,BLOK,BULL,Webull Corp,2608973.0,2.27
2026-09-04,BLOK,CASH&OTHER,Cash & Other,374298.0,0.03
2026-09-04,BLOK,CIFR,Cipher Digital Inc,2462639.0,3.72
2026-09-04,BLOK,CLSK,Cleanspark Inc,2494492.0,2.73
2026-09-04,BLOK,CME,CME Group Inc,57187.0,1.4
2026-09-04,BLOK,COIN,Coinbase Global Inc,172977.0,2.9
2026-09-04,BLOK,CORZ,Core Scientific Inc,1522683.0,2.37
2026-09-04,BLOK,CRCL,Circle Internet Group Inc,195873.0,1.76
2026-09-04,BLOK,CUBI,Customers Bancorp Inc,281438.0,1.95
2026-09-04,BLOK,DBS SP,DBS Group Holdings Ltd,303603.0,1.62
2026-09-04,BLOK,DELL,Dell Technologies Inc,61769.0,2.77
2026-09-04,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,488199.0,1.02
2026-09-04,BLOK,ETOR,Etoro Group Ltd,591264.0,1.68
2026-09-04,BLOK,EXOD,Exodus Movement Inc,316643.0,0.2
2026-09-04,BLOK,FIGR,Figure Technology Solutions Inc,1434445.0,4.51
2026-09-04,BLOK,GLXY,Galaxy Digital Inc,1722479.0,3.97
2026-09-04,BLOK,GPGI,GPGI Inc,641912.0,0.78
2026-09-04,BLOK,HIVE,Hive Digital Technologies Ltd,2308738.0,0.61
2026-09-04,BLOK,HODL,VanEck Bitcoin ETF/US,1006046.0,2.02
2026-09-04,BLOK,HOOD,Robinhood Markets Inc,417470.0,4.53
2026-09-04,BLOK,HUT,HUT 8 CORP,438761.0,3.36
2026-09-04,BLOK,IBM,International Business Machines Corp,115481.0,2.36
2026-09-04,BLOK,IREN,IREN Ltd,208889.0,0.76
2026-09-04,BLOK,MA,Mastercard Inc,15343.0,0.78
2026-09-04,BLOK,MELI,MercadoLibre Inc,10096.0,1.75
2026-09-04,BLOK,MSTR,Strategy Inc,110140.0,1.39
2026-09-04,BLOK,NU,NU Holdings Ltd/Cayman Islands,2196509.0,2.99
2026-09-04,BLOK,NVDA,NVIDIA Corp,93325.0,1.85
2026-09-04,BLOK,NXH,Neighborhood Intelligence Inc,6864404.0,2.32
2026-09-04,BLOK,OPRA,Opera Ltd,1940091.0,3.11
2026-09-04,BLOK,ORIO,Orion Digital Corp,533031.0,0.05
2026-09-04,BLOK,PURR,Hyperliquid Strategies Inc,638934.0,0.71
2026-09-04,BLOK,PYPL,PayPal Holdings Inc,399197.0,1.97
2026-09-04,BLOK,RIOT,Riot Platforms Inc,763360.0,1.4
2026-09-04,BLOK,SBET,SHARPLINK INC,1871862.0,1.46
2026-09-04,BLOK,SGD,SINGAPORE DOLLAR,248008.0,0.02
2026-09-04,BLOK,SRGE CN,Surge Digital Inc,675925.0,0.02
2026-09-04,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47648.0,1.73
2026-09-04,BLOK,V,Visa Inc,22472.0,0.74
2026-09-04,BLOK,WT,WisdomTree Inc,914679.0,1.98
2026-09-04,BLOK,WULF,Terawulf Inc,2392987.0,3.38
2026-09-04,BLOK,XYZ,Block Inc,342720.0,2.48
