Date,ETF_Ticker,Stock_Ticker,Company_Name,Shares,Weight
2026-09-01,BLOK,3350 JP,Metaplanet Inc,10308509.0,1.82
2026-09-01,BLOK,8473 JP,SBI Holdings Inc,1526727.0,2.87
2026-09-01,BLOK,AGPXX,Invesco Government & Agency Portfolio 12/31/2031,8365182.0,0.76
2026-09-01,BLOK,AMD,Advanced Micro Devices Inc,67218.0,2.87
2026-09-01,BLOK,APLD,Applied Digital Corp,1006490.0,2.32
2026-09-01,BLOK,ARKB,ARK 21Shares Bitcoin ETF,811841.0,1.92
2026-09-01,BLOK,AVGO,Broadcom Inc,57720.0,1.94
2026-09-01,BLOK,BBBYW,NEIGHBORHOOD INTELLIGENCE INC WT EXP 072331,477928.0,0.03
2026-09-01,BLOK,BKKT,Bakkt Inc,899154.0,0.62
2026-09-01,BLOK,BLK,Blackrock Inc,23924.0,2.5
2026-09-01,BLOK,BR,Broadridge Financial Solutions Inc,78985.0,1.3
2026-09-01,BLOK,BTC,Grayscale Bitcoin Mini Trust ETF,606610.0,1.92
2026-09-01,BLOK,BTGO,Bitgo Holdings Inc,1896905.0,1.22
2026-09-01,BLOK,BULL,Webull Corp,2608973.0,2.24
2026-09-01,BLOK,CASH&OTHER,Cash & Other,-6307143.0,-0.57
2026-09-01,BLOK,CIFR,Cipher Digital Inc,2462639.0,3.46
2026-09-01,BLOK,CLSK,Cleanspark Inc,2494492.0,2.63
2026-09-01,BLOK,CME,CME Group Inc,57187.0,1.48
2026-09-01,BLOK,COIN,Coinbase Global Inc,172977.0,2.95
2026-09-01,BLOK,CORZ,Core Scientific Inc,1522683.0,2.25
2026-09-01,BLOK,CRCL,Circle Internet Group Inc,195873.0,1.7
2026-09-01,BLOK,CUBI,Customers Bancorp Inc,281438.0,1.99
2026-09-01,BLOK,DBS SP,DBS Group Holdings Ltd,303603.0,1.67
2026-09-01,BLOK,DELL,Dell Technologies Inc,61769.0,2.55
2026-09-01,BLOK,ETH,Grayscale Ethereum Staking Mini ETF,488199.0,1.05
2026-09-01,BLOK,ETOR,Etoro Group Ltd,591264.0,1.71
2026-09-01,BLOK,EXOD,Exodus Movement Inc,316643.0,0.22
2026-09-01,BLOK,FIGR,Figure Technology Solutions Inc,1434445.0,4.77
2026-09-01,BLOK,GLXY,Galaxy Digital Inc,1722479.0,3.84
2026-09-01,BLOK,GPGI,GPGI Inc,641912.0,0.77
2026-09-01,BLOK,HIVE,Hive Digital Technologies Ltd,2308738.0,0.58
2026-09-01,BLOK,HODL,VanEck Bitcoin ETF/US,1006046.0,2.03
2026-09-01,BLOK,HOOD,Robinhood Markets Inc,417470.0,3.96
2026-09-01,BLOK,HUT,HUT 8 CORP,438761.0,3.13
2026-09-01,BLOK,IBM,International Business Machines Corp,115481.0,2.45
2026-09-01,BLOK,IREN,IREN Ltd,208889.0,0.7
2026-09-01,BLOK,MA,Mastercard Inc,15343.0,0.82
2026-09-01,BLOK,MELI,MercadoLibre Inc,10096.0,1.77
2026-09-01,BLOK,MSTR,Strategy Inc,110140.0,1.33
2026-09-01,BLOK,NU,NU Holdings Ltd/Cayman Islands,2196509.0,2.89
2026-09-01,BLOK,NVDA,NVIDIA Corp,93325.0,1.87
2026-09-01,BLOK,NXH,Neighborhood Intelligence Inc,6864404.0,2.44
2026-09-01,BLOK,OPRA,Opera Ltd,1940091.0,3.38
2026-09-01,BLOK,ORIO,Orion Digital Corp,533031.0,0.05
2026-09-01,BLOK,PURR,Hyperliquid Strategies Inc,638934.0,0.71
2026-09-01,BLOK,PYPL,PayPal Holdings Inc,399197.0,1.9
2026-09-01,BLOK,RIOT,Riot Platforms Inc,763360.0,1.31
2026-09-01,BLOK,SBET,SHARPLINK INC,1871862.0,1.46
2026-09-01,BLOK,SGD,SINGAPORE DOLLAR,248008.0,0.02
2026-09-01,BLOK,SRGE CN,Surge Digital Inc,675925.0,0.02
2026-09-01,BLOK,TSM,Taiwan Semiconductor Manufacturing Co Ltd,47648.0,1.79
2026-09-01,BLOK,V,Visa Inc,22472.0,0.77
2026-09-01,BLOK,WT,WisdomTree Inc,914679.0,1.99
2026-09-01,BLOK,WULF,Terawulf Inc,2392987.0,3.28
2026-09-01,BLOK,XYZ,Block Inc,342720.0,2.55
